video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"KP9MLCVh-ak","돌아온 3단검","2023-05-31T00:21:45Z","UCQ9eDVhFn_jq7eTpjf21ouA","발__젭","20","23.08.06","발젭|리그오브레전드|발젭 마이|3단검|3단검 마이|먹그림자|발젭 먹그림자|발젭 마이 강의|마이 강의|롤패치노트","510968","0","0","852","https://i.ytimg.com/vi/KP9MLCVh-ak/default.jpg","False","True","썸네일 발젭그림 드얌음악 정보https://www.epidemicsound.com/track/XQxjQMasPS/https://www.epidemicsound.com/track/2CMimkOmBu/https://www.epidemicsound.com/track/qIk1JEKT7s/https://www.epidemicsound.com/track/VRBaPbllIK/https://www.epidemicsound.com/track/hwYJ5QDP4w/https://www.epidemicsound.com/track/ihM7Luzd1O/https://www.epidemicsound.com/track/1VVHi5gE3u/ncsTrack: T & Sugah - Lost In The Middle (ft. Mara Necia) [NCS Release]Music provided by NoCopyrightSounds.Watch: http://ncs.lnk.to/LITMAT/youtubeFree Download / Stream: http://ncs.io/LITMTrack: Castion - Banger Machine [NCS Release]Music provided by NoCopyrightSounds.Watch:    • Castion - Banger ...  Free Download / Stream: http://ncs.io/BangerMachine"
"E-S-L02zjpw","[세로 직캠] 전유진 - 안동역에서 [불후의 명곡2 전설을 노래하다/Immortal Songs 2] | KBS 230603 방송","2023-06-03T12:33:11Z","UCR5cyf8hncN_AaQPfmvmlgA","KBS 레전드 케이팝","10","23.08.06","불후의명곡|리메이크|음악예능|노래대결|전설|세대공감|가요|추억|명곡|ImmortalSongs2","207785","0","0","2818","https://i.ytimg.com/vi/E-S-L02zjpw/default.jpg","False","True","[세로 직캠] 전유진 - 안동역에서#불후의명곡 #리메이크 #음악예능 #노래대결 #전설 #세대공감 #가요 #추억 #명곡 #ImmortalSongs2 ----------------------------------------------        ▶ Homepage : https://program.kbs.co.kr/2tv/enter/satfreedom/pc/index.html        ▶ Wavve : https://www.wavve.com/        ▶ Youtube : https://www.youtube.com/channel/UCR5cyf8hncN_AaQPfmvmlgA----------------------------------------------"
"YBLrqcNMPj0","[MV_BEHIND] 영탁(YOUNGTAK) - '니편이야(On Your side)'","2023-06-01T09:00:08Z","UCjL2bp7EDRIk7rwwEYeofeg","탁스튜디오 TakStudio","24","23.08.06","영탁|니편이야|탁스튜디오|youngtak|taksutdio|onyourside|폼미쳤다","215602","0","0","2748","https://i.ytimg.com/vi/YBLrqcNMPj0/default.jpg","False","True","영탁 인스타그램 : https://www.instagram.com/zerotak2/공식 팬카페 : https://cafe.naver.com/takstudioofficial#영탁 #YOUNGTAK #니편이야 #ONYOURSIDE #Takstudio"
"whgDPo3x0_I","[10화 선공개] ★킹카 이동욱★에 반한 일본 요괴 유키 등장! 김소연과 쟁탈전?! #구미호뎐1938","2023-06-04T02:52:14Z","UC9w-h_ciMmX64TcLRcb1xPg","tvN drama","24","23.08.06","CJ100|K요괴|K판타지|Leedongwook|drama|hwanghee|kdrama|kimbeom|kimsoyeon|kimyongji|ryukyungsoo|tvN|tvNdrama|구미호뎐|구미호뎐1938|김범|김소연|김용지|남자구미호|류경수|액션드라마|액션활극|요괴|요괴판타지|이동욱|티빙에서스트리밍|판타지|한국형판타지|황희","378408","0","0","356","https://i.ytimg.com/vi/whgDPo3x0_I/default.jpg","False","True","티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f#구미호뎐1938 #tvN #이동욱 #김소연 #김범 #류경수1938년 혼돈의 시대에 불시착한 구미호가현대로 돌아가기 위해 펼치는 K-판타지 액션 활극매주 [토.일] 밤 9시 20분 본방송#티빙에서스트리밍"
"04M_wPKY-jk","생애최초 엘리의 첫 등원 브이로그 [밉지않은 관종언니]","2023-06-01T09:00:00Z","UCtkRVaUSpkuhqdKv39oBXKA","밉지않은 관종언니","22","23.08.06","이지혜|밉지않은 관종언니|밉관|큰태리|문재완|이지혜 문재완|문태리|문엘리|작은태리|엘리|관종언니|밉지않은관종언니|관종언니 이지혜|동상이몽 이지혜|동상이몽|관종 이지혜|이지혜 관종|관심이|돌싱글즈|이지혜 노래|밉지않은관종|이지혜 태리|등원브이로그|첫등원|등원|영어유치원|이지혜육아법|육아법|중이염|아이중이염|압구정어린이집|압구정현대아파트|국공립어린이집|태리|태리어린이집|샵|럽미럽미","648155","0","0","327","https://i.ytimg.com/vi/04M_wPKY-jk/default.jpg","False","True","관심이들 까꿍😍얼마 전 아이들 사이에 유행했던 이번감기 정말 오래가더라구요ㅠㅠ아이들 둘다 감기였는데엘리는 중이염까지 후...태리 엘리 육아에 전념했던 모든 과정을 담아봤어요..^^육아 전쟁이거 언제 끝나나요(울어도 되요?ㅋㅋㅋㅋㅋㅋㅋㅋ)그리고 드디어!!!! 엘리가 어린이집을 처음으로 갔답니다?ㅋㅋㅋ눈물 없이 볼 수 없는 엘리의 첫 독립 끝까지 봐주세요ㅋㅋㅋㅋ오늘도 재밌게 보셨다면좋아요, 구독, 알림 설정 필수!고고띵!❤#밉지않은관종언니 #등원브이로그 #영어유치원"
"3BVeE40IFug","[나는 SOLO] 나 화났다!! 제작진 잘 들어!!!","2023-05-31T23:15:00Z","UCIfadKo7fcwSfgARMTz7xzA","촌장엔터테인먼트TV","24","23.08.06","나는솔로|나는SOLO|애정촌|데프콘|이이경|전효성|스트레인저|솔로나라|데이트|데이팅프로그램|미팅|결혼|소개팅|SBSPlus|솔로|solo|커플|듀오|영수|영호|영식|영철|정수|종수|정식|순자|영자|정순|정숙|영숙|영순|정자|송해나|옥순|현숙|광수|상철|ENA","446814","0","0","1466","https://i.ytimg.com/vi/3BVeE40IFug/default.jpg","False","True","안녕하세요 촌장엔터테인먼트입니다.결혼을 간절히 원하는 솔로 남녀들이 모여 사랑을 찾기 위해 고군분투하는 극사실주의 데이팅 프로그램 '나는 솔로'SBS Plus, ENA에서 매주 수요일 밤 10시 30분에 방영됩니다.2011년 짝 제작진이 그대로 모여 만드는 새로운 데이팅 프로그램우리는 여전히 결혼을 하고 싶은 분들을 위해 짝을 찾아주고자 합니다.솔로나라에서 사랑을 찾고 싶은 분들은 누구나 환영합니다.짝의 정신은 변함이 없습니다.  진심과 정직 그리고 애정!! '나는 솔로' 많은 시청 바랍니다.#나는솔로 #나는SOLO #솔로나라 #이이경 #데프콘 #송해나 #짝 #스트레인저"
"y-7BU8EVvY8","[EN] 김수지 선수와 킹크랩 & 대게 먹방!🦀 [둘이 왔어요 EP102]","2023-05-31T08:55:00Z","UC__J0wvxgqq4kg3i5iTgkLQ","운동부 둘이 왔어요","19","23.08.06","#현주엽|#김태균|#먹방|#운동부|#농구|#야구|#축구|#소고기|#돼지고기|#갈비|#소갈비|#돼지갈비|#등심|#안심|#차돌박이|#삼겹살|#mukbang|#간장게장|#양념게장|#토시살|#안창살|#살치살|#브이로그|#라면|#여행|#캠핑|#장어구이|#꽃게탕|#곱창|#대창|#맛집|#돈가스|#항정살|#전국맛집|#한우|#한돈|#생갈비|#asmr|#토마호크|#김치찜|#BBQ|#chimaek|#galbi|bulgogi|#samgyeopsal|#막걸리|#사이다|#소주|#맥주|#서울|#비빔냉면|#육회|#킹크랩|#복분자|#복분자주|#해산물|#차돌된장찌개|#배달음식추천|#저녁메뉴|#차돌박이생고기|#SportsmenMukbang|#피자|#와인|#파스타|#스테이크|#짜장면|#중국음식|#초밥|#회전초밥|#갈빗살|#왕갈비|#물냉면|#주물럭|#특등심|#Steak|#소식좌|#이대호|#장어|#양념갈비|#낚시|#낚시터|#물멍|#바다낚시|#배낚시|#안정환|#안느|#김수지|#김연경|#흥국생명|#핑크스파이더스|#수원|#배구","965166","0","0","513","https://i.ytimg.com/vi/y-7BU8EVvY8/default.jpg","False","True","김태균의 베스트(?)배구 선수 김수지와 함께🏐1인 킹크랩 1마리 + 대게 2마리 먹방!그런데김태균과 김수지 선수 이 둘... 베스트인데 오늘 초면이라고?!하지만 이상하게~ 맞는 두 운동부 케미에결국 인정하는 현주엽의 한마디김태균 지인 맞네~ㅋ김수지 선수가 꺼내는뜨거운 배구 코트 위의 이야기!함께 들어보실까요~?😊#운동부 #먹방 #현주엽 #김태균 #김수지 #SportsmenMukbang"
"LrieRQeoARA","[자연인 하이라이트] 333 눈 내리는 산에서 만난 어린이 자연인? 메뚜기 볶음을 좋아하는 우진이!","2023-05-30T09:22:14Z","UCLtOnhCSyMjJHVrHu8C0niQ","나는 자연인이다","24","23.08.06","자연인|레전드|나는 자연인이다|MBN|이승윤|윤택|음식|먹방|어린이|최연소|메뚜기|우진이|애기|아기","568652","0","0","97","https://i.ytimg.com/vi/LrieRQeoARA/default.jpg","False","True","🎁멤버십 가입으로 보고 싶은 회차, 자연인을 알려주면 FULL영상이 팡팡🌠https://www.youtube.com/channel/UCLtOnhCSyMjJHVrHu8C0niQ/join나는 자연인이다 333회 2019.01.30. 방송💚매주 월,수,금 업로드💚#나는자연인이다 #자연인 #레전드 #MBN #이승윤 #윤택 ✅ 나는 자연인이다 채널 구독하기: https://www.youtube.com/c/나는자연인이다mbn"
"FP_bD5niDDw","Charlie Puth - That's Not How This Works (feat. Dan + Shay) (Heon Seo cover) FULL ver.","2023-05-30T12:38:30Z","UCUWEzjy3B1x0RTcYzH0LYAQ","HEON SEO 헌서","10","23.08.06","[none]","521849","0","0","1677","https://i.ytimg.com/vi/FP_bD5niDDw/default.jpg","False","True","Quit messin' with my head..https://www.instagram.com/hunsintheair/..#charlieputh #thatsnothowthisworks #cover #coversong #노래커버 #커버 #찰리푸스 #풀버전 #헌서 #heonseo #존버단해체선언.짧은 버전 👉 https://www.youtube.com/watch?v=a7KjofcQHb8.찰리푸스님 반응 영상  👉 https://www.youtube.com/watch?v=f9JAbd6PlSM&t=0s.유튜브 쇼츠 👉https://youtube.com/shorts/Pi21sq5zNsc?feature=share"
"LBBMqVFUuIE","유일하게 살아남은 아시아팀😍 / 2023 FIFA U-20 월드컵 16강전 대한민국 vs 에콰도르 [습츠_U-20 월드컵]","2023-06-01T23:28:45Z","UCk4XjBsDuzItvsuVGiDdKqQ","스브스스포츠 SUBUSU SPORTS","17","23.08.06","[none]","613070","0","0","1016","https://i.ytimg.com/vi/LBBMqVFUuIE/default.jpg","False","True","2023 FIFA U-20 월드컵 16강전 대한민국 vs 에콰도르 [습츠_U-20 월드컵]⚽ 스브스스포츠 x U-20 월드컵 ⚽✔ 2023년 6월 2일✔ 산티아고 델 에스트로, 우니코 마드레 데 시우다데스 경기장✔ 대한민국 감독: 김은중✔ 대한민국: 김준홍(GK), 최예훈, 김지수, 최석현, 박창우,                   강상우, 배준호, 이승원, 박현빈, 김용학, 이영준 (교체: 강성진, 황인택, 이찬욱, 배서준, 조영광)✔ 에콰도르 감독: 미겔 브라보✔ 에콰도르: G. 나파(GK), D. 데라쿠르스, M. 데라쿠르스, J. 오르도네스, S. 발렌시아,                  O. 삼브라노, S. 곤살레스, K. 파에스, J. 쿠에로, N. 앙굴로, J. 클링헤르 (교체: C. 가르시아, A. 민다, T. 참바, A. 미나)✔ 대한민국 3 : 2 에콰도르✔ 대한민국 8강 진출❗03:09 전반 11분 이영준 선제골 (1:0)05:28 전반 19분 배준호 추가골 (2:0)08:33 전반 36분 후스틴 쿠에로 만회골 (2:1)10:12 후반 3분 최석현 결승골 (3:1)14:24 후반 39분 세바스티안 골살레스 만회골 (3:2)#대한민국 #에콰도르 #U20월드컵#이영준 #배준호 #최석현 #김준홍#쿠에로 #참바 #나파 #파에스#SBS #스브스 #축구 #월드컵"
"18EgLKi5tq8","A Shining Day (찬란한 하루)","2023-05-29T09:00:02Z","UCwEIHtEIWaCjS3fmm2HLHHQ","MeloMance - Topic","10","23.08.06","MeloMance|멜로망스|A Shining Day|찬란한 하루","794294","0","0","18","https://i.ytimg.com/vi/18EgLKi5tq8/default.jpg","False","True","Provided to YouTube by Kakao EntertainmentA Shining Day (찬란한 하루) · MeloManceA Shining Day℗ 2023 ABYSS COMPANY,under license to Kakao EntertainmentReleased on: 2023-05-29Author: 김민석 (멜로망스)Composer: 멜로망스Arranger: 정동환 (멜로망스)Auto-generated by YouTube."
"liQxuLJU-4g","[VLOG] 모유 거부 사태❌ 내 모성애의 문제일까..?","2023-06-01T11:00:37Z","UCYDyvqaGX6WxH77N04sj6mg","리쥬라이크 LIJULIKE","22","23.08.06","브이로그|커플vlog|부부|유혜주","636638","0","0","764","https://i.ytimg.com/vi/liQxuLJU-4g/default.jpg","False","True","* 본 영상은 바이오더마의 유료 광고를 포함하고 있습니다.무더운 여름철! 떨어지는 피부 컨디션을 끌어올리고지친 피부의 열감을 내려 장벽까지 탄탄하게 케어하는 바이오더마의 꿀조합![하이드라비오 에센스 로션과 아토덤 인텐시브 젤 크림]을 추천합니다!“지금 6월 1일~6월 7일 올리브영에서 브랜드 세일 중”▶ 하이드라비오 에센스 로션 200ml 기획(+동전마스크 5개입 증정) 37%할인 (35,000→22,020원): https://oliveyoung.page.link/mYYC9ARNPD8dXN457▶아토덤 인텐시브 젤크림 500ml : 32%할인 (45,000→30,330 원)그리고… 리쥬라이크가 쥬디바들을 위해서 손수 챙긴 ★특별한이벤트★여름철 심해지는 피부 고민과 제품에 대한 기대평을 지금 바로 영상 댓글에 남겨주세요.댓글을 남기고 구글폼에 정보(연락처/주소)를 남겨 주시면 추첨을 통해무더위를 타파해줄 [썸머 수부지 체험키트]를 100분께 쏩니다 !▶ 구글폼 https://forms.gle/hueucnqXkhxeNnav8#바이오더마 #하이드라비오에센스로션 #인텐시브젤크림 #안심수분케어템 instagram : @r_yuhyejuYouTube & Instagram 문의lijulike@icecreative.kr"
"NhF0te3NO4U","[미공개] ~보는 사람들이 더 불안하자냐~ 야신 김성근의 '특별 미션'을 받은 갬지피디의 운명은?  |＜최강야구＞ 비하인드 cam 38","2023-06-02T00:25:06Z","UCFL1sCAksD6_7JIZwwHcwjQ","JTBC Entertainment","24","23.08.06","최강야구|최강몬스터즈|박용택|유희관|정성훈|정근우|송승준|이택근|장원삼|정의윤|서동욱|이홍구|김문호|이대은|김선우|정용검|오주원|최수현|김성근|이대호|신재영|원성준|선성권|정현수|박재욱|이광길|황영묵|최강야구 미공개|최강야구 메이킹|최강야구 비하인드","613096","0","0","1190","https://i.ytimg.com/vi/NhF0te3NO4U/default.jpg","False","True","[미공개] ~보는 사람들이 더 불안하자냐~ 야신 김성근의 '특별 미션'을 받은 갬지피디의 운명은?  |＜최강야구＞ 비하인드 cam 38＂이거... 할 수 있어?＂하필 오늘(!) 떨어진 김성근 감독의 지령 ㅋㅋㅋ대답은 당당하게 질문은 광길 코치에게 ^_^조력자인듯 방해꾼인 대호까지! (1루 3루 아니 1루랑 2루 아니 그냥 1루만)#최강야구 #최강야구_메이킹 #최강몬스터즈매주 월요일 밤 10시 30분 ＜#최강야구＞ 본방사수!⚾"
"6FkCsaOzNck","과거에 멈춘 일본, '흘러간 옛것'과의 전쟁 (KBS_311회_2023.05.27.방송)","2023-05-30T01:00:09Z","UC-0C8yVGJy-cS4FGlYKelWw","KBS 세계는지금","25","23.08.06","특파원보고 세계는 지금|세계는 지금|국제시사|일본|플로피디스크|워드프로세서|카세트테이프|도장|디지털청","931058","0","0","4500","https://i.ytimg.com/vi/6FkCsaOzNck/default.jpg","False","True","♦︎ 박물관으로 가야 할 플로피디스크가 일본에서는 여전히 일상에서 사용 중입니다. 워드프로세서, 도장, 카세트테이프 등 과거의 기기가 여전히 건재한 일본에서, 지난 1월 기시다 총리가 플로피디스크 사용 중단을 포함한 ‘디지털 개혁’을 선언했습니다. 일본 디지털청은 행정절차와 관련된 서류의 제출·보관에 플로피디스크를 사용하는 것이 전체의 70%에 달하는 것으로 파악하고 있습니다. PC대신 워드프로세서를 사용하는 사람들도 여전히 줄지 않고 있습니다.#특파원보고세계는지금 #세계는지금 #국제시사특파원 보고 세계는 지금 (매주 토요일 밤 09:40 KBS 1TV 방송)"
"WXampj63hRo","[미방분 선공개] 불후 어떻게 가요? 이찬원 ✨하입보이✨요!! [불후의 명곡2 전설을 노래하다/Immortal Songs 2] l KBS 방송","2023-06-02T13:22:01Z","UCR5cyf8hncN_AaQPfmvmlgA","KBS 레전드 케이팝","10","23.08.06","KBS|KOREA|K-POP|KPOP|MUSIC|음악|한국방송|골든케이팝|이찬원|불후의 명곡|불후|불명|하입보이|뉴진스|이찬원 댄스|이찬원 불후|LEECHANWON|찬원|Hype boy|NewJeans|케이팝|레전드케이팝|불명 이찬원|불후 MC|미방분|불후 미방분|댄스 커버|뉴진스 댄스|뉴진스 커버","264599","0","0","1043","https://i.ytimg.com/vi/WXampj63hRo/default.jpg","False","True","불후 어떻게 가요? 이찬원 ✨하입보이✨요!! [미방분 선공개] 아티스트 진성 특집[불후의 명곡2 전설을 노래하다/Immortal Songs 2] l KBS 방송#이찬원 #불후의명곡 #하입보이 #뉴진스 #Hypeboy #레전드케이팝"
"CXd0-vCUlQk","💥상추를 무조건 많이 사오세요!너무 맛있고 시~원해서 깜짝놀랍니다💯","2023-05-31T00:43:42Z","UCKm-cusLT76t3t4s9OgCqcA","양장금주부","26","23.08.06","상추물김치|상추물김치담그는법|상추물김치 만드는법|상추물김치 알토란|상추물김치 레시피|상추김치담그는법|상추김치|상추김치 만드는 법|상추김치 담는법|상추김치담기|상추김치레시피|상추김치 담그는 방법|상추김치 요리|상추요리|상추요리종류|상추요리 이걸 왜 몰랐을까|상추요리3가지|상추요리 레시피|상추요리법|다이어트 상추요리|남은 상추요리|혼밥|혼밥 레시피|자취생 간단요리|자취요리|시원한물김치|열무물김치 맛있게 담는법|열무물김치|열무물김치 황금레시피|열무물김치담그는법|열무물김치종류|물김치 맛있게 담는법|물김치|물김치맛있게담그는법|물김치 황금레시피|물김치담그는법|물김치 사이다|물김치 국수|여름동치미담그는법|여름김치 맛있게 담는 법|여름깍두기 맛있게 담는 법|여름배추김치 담그기|여름김치|여름김치담기|여름김치종류|열무김치|일주일반찬|일주일반찬만들기|물김치국수|물김치국수말이|물김치국물만들기|물김치국수 레시피|물김치국물","135051","0","0","13","https://i.ytimg.com/vi/CXd0-vCUlQk/default.jpg","False","True","#양장금주부 [재료]상추600g[믹서기에 갈아줄재료]양파1개(160g)배1/2개(220g)-껍질과씨제거후빨강파프리카2개(140g)씨제거후홍고추6개(120g)마늘1큰술반생강1/2큰술[채소고명]양파1개(100g)홍고추1개쪽파50g[상추절임]물15컵(3,000ml)천일염(수북히)3큰술[김치국물양념]채수8컵반(1,700ml)찹쌀풀(물1컵(200ml)+찹쌀가루1큰술)천일염(수북하게)2큰술반설탕(납짝하게)1큰술반[양념계량기준]계량컵200ml밥수저(큰술)커피수저(티스푼)"
"xQaBmgNYKVI","[ENG]8개월만에 손주를 처음 만났을 때..💓(feat. 경상도 아부지 이런 모습 처음이야)","2023-05-31T23:00:23Z","UCf22pC258NfPbIJmwkFLqWA","김키미kimmy kim","24","23.08.06","임산부추천템|출산가방|국제커플|국제부부|국제결혼|국제연애|아기방|예비부모|임산부|임신브이로그|아기방꾸미기|방꾸미기|아기옷|아기샴푸|기저귀|분유|미국일상|미국새댁|미국주부|국제가족|internationalcouple|한미커플|임산부일상|임신후기|미국여행|미국임산부|미국유학생|육아템|육아템추천|국커|huggies|미국산부인과|임산부브이로그|pregnantvlog|혼혈아기|산후조리|육아|육아브이로그|초보엄마|시부모님반응|미국시부모님|미국아빠|예방접종|미국육아|한국브이로그|한국여행|미국육아브이로그|babyfirstfood|babyfirsticecream|이유식|아기모델|5monthsbaby|혼혈아기모델|미국결혼식|스몰웨딩|아빠육아|6개월접종|8개월아기|8개월|아기발달|체리메이슨|메이슨|버지니아일상|국제커플vlog|남자아기|혼혈|손주첫만남|손주첫만남반응|경상도아빠손주반응|grandpareactionfirstgrandchild|grandparentsreaction|firstgrandchild","364188","0","0","799","https://i.ytimg.com/vi/xQaBmgNYKVI/default.jpg","False","True","한국 브이로그 시작합니다😍❤️🎵Musicepidemic sound브금대통령- 내꿈은 말이지, 두더지 잡기, 능구렁이 남편, 힘을 내요 my captain, travel, 늘 나의 곁에, 너무 귀여운 노래, 에어컨 아래에서,  사랑하는 모든 것들에게, happy family,첫 눈이 내리면1:14 캐리어 안 메이슨 수영복 정보 🩲(제품제공)버디앤호프, 쿨링 - babyshop💎Instagram : kimmmyler✉️Contact :  kimmykim93112@gmail.com"
"DdWBDm-_llY","[백종원 시장이 되다 19화] 드디어 공개되는 국밥거리 그 후 이야기! 그곳엔 무슨 일이...?!","2023-05-29T08:00:08Z","UCyn-K7rZLXjGl7VXGweIlcA","백종원 PAIK JONG WON","22","23.08.06","백종원|시장|백종원예산|예산시장|백종원국밥거리|소머리국밥|예산국수|더본코리아|백종원비법|예산맛집|외갓집소머리국밥|theborn|paik jong won|얘산|티엠씨엔터|tmcent|족박볶음밥|불고기요리|홍천고향식당|진천맛집|홍합라면|파로호육개장|맛집정보|재개발|상권|메뉴","1988056","0","0","5089","https://i.ytimg.com/vi/DdWBDm-_llY/default.jpg","False","True","#백종원 #백종원시장이되다 #예산지난 4월  백종원국밥거리 간판이 결국 내려지게 됐습니다.  누군가의 이름을 건다는 건 결코 쉬운 일이 아니더군요. 오랜시간 가져온 책임감과 부담감... 그래서 내린 결정이었습니다.   그렇게 백종원국밥거리 간판이 사라진 후 한 국밥집 사장님 부부가 개발원을 찾아왔습니다. 사람들이 방송에 나온 집이라고 손가락질을 해요 식당 문 열기가 무서워요 대표님 저희 좀 도와주세요 이 국밥집은 원래부터 참 열심히 잘 하시던 분들인데... 어떻게 하면 좋을까요? 과연, 국밥거리의 운명은 어떻게 되는 걸까요? 그러는 사이 시장 주변 국수가게들에서 반가운 소식이 들려오기 시작했습니다. 지역 활성화 프로젝트에 동참하고자  국수집 사장님들이 내린 용기 있는 결단!! 과연, 그 결단은 무엇일까요? 오늘도 기쁨과 활력, 감동이 넘치는 예산상설시장 함께 놀러가보실까요~ _00:00 인트로01:09 개발원을 찾아온 국밥집 사장님03:18 국밥집 사장님들이 찾아온 이유는?06:20 선물이 찾아왔습니다🎁07:44 사장님들 시식 후기✨08:46 국밥 최종점검 합니다!11:34 시장에 찾아온 낯선 손님?11:53 시장을 덮친 부작용...13:51 우리 [함께 가게]!14:06 국수집으로 부터 온 소식💌15:50 주변 가게들도 함께 식약처 위생점검!18:16 예산 시장은 끝나지 않는다!"
"hwXxqyEj5vQ","(SUB)삼남매 중 첫째로 산다는 것 쉽지 않네 [하하버스 미공개]","2023-05-30T12:45:02Z","UCHF_PRwl_87_1fXX7y9uHKw","하하버스 ENA 그거","24","23.08.06","하하버스|하하|별|ENA예능|하하 가족|하하 별 부부|haha|하하 유니버스|하송|하하 막내딸|hahabus|하하 딸 송이|하하 막내딸 송이|하하 별|하하 별 결혼|하하 별 희귀병|하하 송이|하하 별 송이|송이|하라버스|하하 가족예능|하하 유튜브|별 유튜브|별 유튜버 송이|하송이|ha song|하하버스 9회|하하버스 9화","1232573","0","0","1050","https://i.ytimg.com/vi/hwXxqyEj5vQ/default.jpg","False","True","동생들 다루는 게 아주 수준급인 장남 하드림의젓한 드림이에게 박수를 보내주세요👏👏👏🚎하하 가족과 떠나는 특별한 여행 프로젝트 [하하버스]🚎매주 화요일 저녁 8시 30분🚎ENA / AXN / K-STAR 동시 공개#하하버스 #하하 #별 #가족예능 #여행예능 #힐링예능 #하하유니버스 #ENA #ENA채널"
"5VEAmk1hwyY","어렵게 모셨습니다 무려 960만 조회수를 기록한 강아지 '촙촙이' 근황 최초공개 [퍼피 근황올림픽]","2023-06-03T03:00:03Z","UCee1MvXr6E8qC_d2WEYTU5g","강형욱의 보듬TV","15","23.08.06","강형욱|강형욱훈련사|보듬|보듬컴퍼니|BODEUM|강아지|반려견|Dog|puppy|いぬ|子犬|小犬|こいぬ|교육|훈련|세나개|discipline|training|訓練|教育|반려동물|dogyoutube|강아지유튜브|doggy|ボドゥム|カン・ヒョンウク|hunterkang|Koreandogtrainer|개훌륭|개는훌륭하다|강아지강씨|Dogs Are Incredible|KBS|Kang Hyong Wook|반려견행동전문가|훈련사|trainer|handler|Trained attendant|doggy guru|guru|dog whisperer","957052","0","0","1335","https://i.ytimg.com/vi/5VEAmk1hwyY/default.jpg","False","True","🐕견생 11개월, 촙촙이와 함께했습니다📝교육 내용1. 앉아 엎드려 교육간식을 위로 올려서 앉아를 시키고아래로 내리면서 엎드려를 시킵니다* 포인트 [ 퍼피 때는 잘 못하더라도 후하게 보상을 주세요 ]2. 예민한 강아지 교육예민한 강아지는 만지거나 안으려 하지 마시고 간식을 주며 천천히 친해지는 게 좋아요3. 강아지 테이블에 올라가기켄넬에 들어가거나 차에 올라갈 때도움이 되는 교육입니다4. 둔감화 교육일상 생활에서 겪을 수 있는 소리와 사물에 대해예민하지 않고 둔감하도록 하는 교육 * 포인트 [ 간식을 조금씩 주면서 소리와 사물을 터치하도록 해주세요 ]5. 켄넬 교육강아지가 안에서 편하게 쉴 수 있고안전하게 이동이 가능해요* 포인트 [ 터그를 이용해서 스스로 문을 열고 들어가게 할 수도 있어요 ]오늘 교육 한번 따라 해보시고 댓글 남겨주세요!**퍼피(3~4개월) 교육 사연자 모집 👉https://forms.gle/ya3pBUsQMA1fGizKA(자막을 키시면 한국어 자막이 있습니다!)또 봐요👋00:00 오프닝00:20 촙촙이 만나기01:15 앉아 엎드려 다시 해보기01:37 예민한 강아지와 다시 친해지기02:37 강아지 테이블 다시 올라가 보기03:19 둔감화 교육 다시 해보기04:37 켄넬 교육 다시 해보기05:43 촙촙이랑 다시 포옹하기🐶강아지 키우기 어려우신가요!?앞으로 저희 채널과 함께 키워봅시다!👇 촙촙이가 착용한 목줄은!? 👇▶▷ https://bit.ly/3N6Hq86 ◁◀📚 보듬교육 : https://www.bodeum.co.kr/🎁 보듬숍 : https://ppz.kr✨ 인스타그램 : https://www.instagram.com/hunter.kang🐾 비즈니스 문의 : bodeum@episodegroup.kr영상 내 번역 자막은 유튜브 번역 No.1, 자메이크에서 제작하였습니다.유튜브 채널 성장의 시작은 자메이크(https://bit.ly/Bodeumofficial)#강형욱 #강아지 #말티푸 #촙촙이Copyright ⓒ 2023 Studio Episode - All Rights Reserved"
"1Br0QJvFzXk","[#습콕📌] 결혼식에서 힐리스 타는 신랑 보셨습니까? 여기 있습니다🙋‍♂️ 세븐♥이다해 결혼식 대공개! #동상이몽2 #YouareMyDestiny #SBSenter","2023-05-30T02:30:00Z","UCmjNKt6kITwaZTqvWuaSPLg","SBS Entertainment","24","23.08.06","sbs|sbs예능|sbs예능다시보기|동상이몽2너는내운명|동상이몽2|동상이몽2다시보기|서장훈|김숙|김구라|세븐|이다해|결혼식|힐리스|프리즈|결혼식에서 힐리스 타는 신랑","839132","0","0","1086","https://i.ytimg.com/vi/1Br0QJvFzXk/default.jpg","False","True","#세븐 #이다해▶ Homepage : https://www.sbs.co.kr/tv/enter▶ Subscribe SBS Entertainment : https://bit.ly/2SpOhMC"
